,Latitude,Longitude,cluster,cluster_n
8016,42.0,-3.0,14,14
8017,42.0,-2.75,7,14
8018,42.0,-2.5,14,14
8019,42.0,-2.25,14,14
8020,42.0,-2.0,14,14
8021,42.0,-1.75,9,14
8022,42.0,-1.5,9,9
8023,42.0,-1.25,9,9
8024,42.0,-1.0,9,9
8025,42.0,-0.75,9,9
8026,42.0,-0.5,9,9
8027,42.0,-0.25,9,9
8028,42.0,0.0,9,9
8029,42.0,0.25,9,9
8030,42.0,0.5,14,9
8031,42.0,0.75,9,14
8032,42.0,1.0,14,14
8033,42.0,1.25,9,14
8034,42.0,1.5,9,14
8035,42.0,1.75,9,14
8036,42.0,2.0,9,9
8037,42.0,2.25,9,9
8038,42.0,2.5,9,9
8039,42.0,2.75,9,9
8040,42.0,3.0,9,9
8041,42.0,8.75,3,13
8042,42.0,9.0,1,13
8043,42.0,9.25,14,13
8044,42.0,12.0,13,13
8045,42.0,12.25,13,13
8046,42.0,12.5,8,13
8047,42.0,12.75,13,13
8048,42.0,13.0,13,13
8049,42.0,13.25,5,13
8050,42.0,13.5,13,13
8051,42.0,13.75,5,13
8052,42.0,14.0,1,13
8053,42.0,14.25,5,13
8054,42.0,14.5,13,13
8055,42.0,14.75,13,13
8056,42.0,15.0,13,13
8057,42.0,19.25,8,5
8058,42.0,19.5,13,5
8059,42.0,19.75,13,5
8060,42.0,20.0,13,5
8061,42.0,20.25,5,5
8062,42.0,20.5,5,5
8063,42.0,20.75,7,5
8064,42.0,21.0,8,5
8065,42.0,21.25,8,5
8066,42.0,21.5,8,8
8067,42.0,21.75,8,5
8068,42.0,22.0,8,8
8069,42.0,22.25,8,8
8070,42.0,22.5,5,8
8071,42.0,22.75,8,5
8072,42.0,23.0,8,5
8073,42.0,23.25,5,5
8074,42.0,23.5,5,5
8075,42.0,23.75,5,5
8076,42.0,24.0,5,5
8077,42.0,24.25,5,5
8078,42.0,24.5,5,5
8079,42.0,24.75,5,5
8080,42.0,25.0,8,5
8081,41.75,-8.75,3,14
8082,41.75,-8.5,6,14
8083,41.75,-8.25,6,14
8084,41.75,-8.0,14,14
8085,41.75,-7.75,14,14
8086,41.75,-7.5,9,14
8087,41.75,-7.25,14,14
8088,41.75,-7.0,14,14
8089,41.75,-6.75,14,14
8090,41.75,-6.5,14,14
8091,41.75,-6.25,14,14
8092,41.75,-6.0,14,14
8093,41.75,-5.75,14,14
8094,41.75,-5.5,14,14
8095,41.75,-5.25,14,14
8096,41.75,-5.0,14,14
8097,41.75,-4.75,14,14
8098,41.75,-4.5,14,14
8099,41.75,-4.25,14,14
8100,41.75,-4.0,14,14
8101,41.75,-3.75,14,14
8102,41.75,-3.5,14,14
8103,41.75,-3.25,14,14
8104,41.75,-3.0,14,14
8105,41.75,-2.75,14,14
8106,41.75,-2.5,14,14
8107,41.75,-2.25,14,14
8108,41.75,-2.0,14,14
8109,41.75,-1.75,14,14
8110,41.75,-1.5,9,9
8111,41.75,-1.25,9,9
8112,41.75,-1.0,9,9
8113,41.75,-0.75,9,9
8114,41.75,-0.5,14,9
8115,41.75,-0.25,3,9
8116,41.75,0.0,9,9
8117,41.75,0.25,9,9
8118,41.75,0.5,9,9
8119,41.75,0.75,9,9
8120,41.75,1.0,9,9
8121,41.75,1.25,9,9
8122,41.75,1.5,14,9
8123,41.75,1.75,3,9
8124,41.75,2.0,14,9
8125,41.75,2.25,9,9
8126,41.75,2.5,9,9
8127,41.75,2.75,9,9
8128,41.75,8.75,1,13
8129,41.75,9.0,1,13
8130,41.75,9.25,1,13
8131,41.75,12.5,13,13
8132,41.75,12.75,5,13
8133,41.75,13.0,13,13
8134,41.75,13.25,13,13
8135,41.75,13.5,5,13
8136,41.75,13.75,7,13
8137,41.75,14.0,5,13
8138,41.75,14.25,5,13
8139,41.75,14.5,13,13
8140,41.75,14.75,13,13
8141,41.75,15.0,13,13
8142,41.75,15.25,13,13
8143,41.75,15.5,13,13
8144,41.75,15.75,5,13
8145,41.75,16.0,13,13
8146,41.75,19.75,13,5
8147,41.75,20.0,13,5
8148,41.75,20.25,5,5
8149,41.75,20.5,7,5
8150,41.75,20.75,5,5
8151,41.75,21.0,5,5
8152,41.75,21.25,5,5
8153,41.75,21.5,5,8
8154,41.75,21.75,8,8
8155,41.75,22.0,8,8
8156,41.75,22.25,8,8
8157,41.75,22.5,5,8
8158,41.75,22.75,5,8
8159,41.75,23.0,5,8
8160,41.75,23.25,8,5
8161,41.75,23.5,7,5
8162,41.75,23.75,5,5
8163,41.75,24.0,5,5
8164,41.75,24.25,5,5
8165,41.75,24.5,5,5
8166,41.75,24.75,5,5
8167,41.75,25.0,5,5
8168,41.5,-8.75,3,14
8169,41.5,-8.5,3,14
8170,41.5,-8.25,9,14
8171,41.5,-8.0,3,14
8172,41.5,-7.75,14,14
8173,41.5,-7.5,14,14
8174,41.5,-7.25,9,14
8175,41.5,-7.0,9,14
8176,41.5,-6.75,9,14
8177,41.5,-6.5,14,14
8178,41.5,-6.25,9,14
8179,41.5,-6.0,14,14
8180,41.5,-5.75,14,14
8181,41.5,-5.5,9,14
8182,41.5,-5.25,9,14
8183,41.5,-5.0,14,14
8184,41.5,-4.75,14,14
8185,41.5,-4.5,14,14
8186,41.5,-4.25,14,14
8187,41.5,-4.0,14,14
8188,41.5,-3.75,14,14
8189,41.5,-3.5,14,14
8190,41.5,-3.25,14,14
8191,41.5,-3.0,14,14
8192,41.5,-2.75,14,14
8193,41.5,-2.5,14,14
8194,41.5,-2.25,14,14
8195,41.5,-2.0,14,14
8196,41.5,-1.75,14,14
8197,41.5,-1.5,9,14
8198,41.5,-1.25,9,9
8199,41.5,-1.0,9,9
8200,41.5,-0.75,9,9
8201,41.5,-0.5,9,9
8202,41.5,-0.25,9,9
8203,41.5,0.0,3,9
8204,41.5,0.25,9,9
8205,41.5,0.5,9,9
8206,41.5,0.75,9,9
8207,41.5,1.0,14,9
8208,41.5,1.25,14,9
8209,41.5,1.5,14,9
8210,41.5,1.75,3,9
8211,41.5,2.0,9,9
8212,41.5,2.25,9,9
8213,41.5,9.0,3,13
8214,41.5,9.25,13,13
8215,41.5,12.75,13,13
8216,41.5,13.0,13,13
8217,41.5,13.25,13,13
8218,41.5,13.5,13,13
8219,41.5,13.75,13,13
8220,41.5,14.0,13,13
8221,41.5,14.25,5,13
8222,41.5,14.5,13,13
8223,41.5,14.75,5,13
8224,41.5,15.0,13,13
8225,41.5,15.25,13,13
8226,41.5,15.5,13,13
8227,41.5,15.75,13,13
8228,41.5,19.5,8,13
8229,41.5,19.75,13,5
8230,41.5,20.0,5,5
8231,41.5,20.25,5,5
8232,41.5,20.5,13,5
8233,41.5,20.75,5,5
8234,41.5,21.0,5,5
8235,41.5,21.25,5,5
8236,41.5,21.5,5,5
8237,41.5,21.75,8,8
8238,41.5,22.0,8,8
8239,41.5,22.25,8,8
8240,41.5,22.5,5,8
8241,41.5,22.75,8,8
8242,41.5,23.0,5,8
8243,41.5,23.25,8,8
8244,41.5,23.5,8,8
8245,41.5,23.75,5,8
8246,41.5,24.0,8,5
8247,41.5,24.25,5,5
8248,41.5,24.5,5,5
8249,41.5,24.75,5,8
8250,41.5,25.0,5,5
8251,41.25,-8.5,9,14
8252,41.25,-8.25,9,14
8253,41.25,-8.0,14,14
8254,41.25,-7.75,3,14
8255,41.25,-7.5,14,14
8256,41.25,-7.25,14,14
8257,41.25,-7.0,9,14
8258,41.25,-6.75,14,14
8259,41.25,-6.5,14,14
8260,41.25,-6.25,14,14
8261,41.25,-6.0,14,14
8262,41.25,-5.75,14,14
8263,41.25,-5.5,14,14
8264,41.25,-5.25,14,14
8265,41.25,-5.0,14,14
8266,41.25,-4.75,14,14
8267,41.25,-4.5,14,14
8268,41.25,-4.25,14,14
8269,41.25,-4.0,14,14
8270,41.25,-3.75,14,14
8271,41.25,-3.5,14,14
8272,41.25,-3.25,14,14
8273,41.25,-3.0,14,14
8274,41.25,-2.75,14,14
8275,41.25,-2.5,14,14
8276,41.25,-2.25,14,14
8277,41.25,-2.0,14,14
8278,41.25,-1.75,14,14
8279,41.25,-1.5,14,14
8280,41.25,-1.25,14,14
8281,41.25,-1.0,14,14
8282,41.25,-0.75,9,9
8283,41.25,-0.5,9,9
8284,41.25,-0.25,9,9
8285,41.25,0.0,9,9
8286,41.25,0.25,9,9
8287,41.25,0.5,3,9
8288,41.25,0.75,14,9
8289,41.25,1.0,14,9
8290,41.25,1.25,3,9
8291,41.25,1.5,3,9
8292,41.25,1.75,9,9
8293,41.25,13.5,13,13
8294,41.25,13.75,13,13
8295,41.25,14.0,13,13
8296,41.25,14.25,13,13
8297,41.25,14.5,13,13
8298,41.25,14.75,13,13
8299,41.25,15.0,5,13
8300,41.25,15.25,13,13
8301,41.25,15.5,13,13
8302,41.25,15.75,13,13
8303,41.25,16.0,8,13
8304,41.25,16.25,8,13
8305,41.25,16.5,13,13
8306,41.25,19.5,8,13
8307,41.25,19.75,8,5
8308,41.25,20.0,5,5
8309,41.25,20.25,13,5
8310,41.25,20.5,5,5
8311,41.25,20.75,5,5
8312,41.25,21.0,5,5
8313,41.25,21.25,8,5
8314,41.25,21.5,8,5
8315,41.25,21.75,5,8
8316,41.25,22.0,8,8
8317,41.25,22.25,5,8
8318,41.25,22.5,8,8
8319,41.25,22.75,8,8
8320,41.25,23.0,8,8
8321,41.25,23.25,8,8
8322,41.25,23.5,5,8
8323,41.25,23.75,8,8
8324,41.25,24.0,5,8
8325,41.25,24.25,5,8
8326,41.25,24.5,8,8
8327,41.25,24.75,5,8
8328,41.25,25.0,5,5
8329,41.0,-8.5,3,14
8330,41.0,-8.25,3,14
8331,41.0,-8.0,14,14
8332,41.0,-7.75,14,14
8333,41.0,-7.5,14,14
8334,41.0,-7.25,14,14
8335,41.0,-7.0,9,14
8336,41.0,-6.75,9,14
8337,41.0,-6.5,14,14
8338,41.0,-6.25,14,14
8339,41.0,-6.0,14,14
8340,41.0,-5.75,14,14
8341,41.0,-5.5,14,14
8342,41.0,-5.25,14,14
8343,41.0,-5.0,14,14
8344,41.0,-4.75,9,14
8345,41.0,-4.5,14,14
8346,41.0,-4.25,14,14
8347,41.0,-4.0,14,14
8348,41.0,-3.75,7,14
8349,41.0,-3.5,14,14
8350,41.0,-3.25,14,14
8351,41.0,-3.0,14,14
8352,41.0,-2.75,14,14
8353,41.0,-2.5,14,14
8354,41.0,-2.25,14,14
8355,41.0,-2.0,14,14
8356,41.0,-1.75,14,14
8357,41.0,-1.5,14,14
8358,41.0,-1.25,14,14
8359,41.0,-1.0,14,14
8360,41.0,-0.75,9,14
8361,41.0,-0.5,9,14
8362,41.0,-0.25,9,9
8363,41.0,0.0,14,9
8364,41.0,0.25,9,9
8365,41.0,0.5,3,9
8366,41.0,0.75,9,9
8367,41.0,8.25,13,13
8368,41.0,9.0,1,13
8369,41.0,9.25,3,13
8370,41.0,9.5,13,13
8371,41.0,14.0,13,13
8372,41.0,14.25,13,13
8373,41.0,14.5,13,13
8374,41.0,14.75,13,13
8375,41.0,15.0,13,13
8376,41.0,15.25,13,13
8377,41.0,15.5,13,13
8378,41.0,15.75,13,13
8379,41.0,16.0,13,13
8380,41.0,16.25,13,13
8381,41.0,16.5,13,13
8382,41.0,16.75,13,13
8383,41.0,17.0,13,13
8384,41.0,19.5,8,5
8385,41.0,19.75,8,5
8386,41.0,20.0,8,5
8387,41.0,20.25,5,5
8388,41.0,20.5,5,5
8389,41.0,20.75,5,5
8390,41.0,21.0,5,5
8391,41.0,21.25,5,5
8392,41.0,21.5,8,5
8393,41.0,21.75,5,8
8394,41.0,22.0,8,8
8395,41.0,22.25,5,8
8396,41.0,22.5,8,8
8397,41.0,22.75,8,8
8398,41.0,23.0,8,8
8399,41.0,23.25,8,8
8400,41.0,23.5,8,8
8401,41.0,23.75,8,8
8402,41.0,24.0,8,8
8403,41.0,24.25,8,8
8404,41.0,24.5,8,8
8405,41.0,24.75,8,8
8406,41.0,25.0,8,8
8407,40.75,-8.5,3,9
8408,40.75,-8.25,3,14
8409,40.75,-8.0,14,14
8410,40.75,-7.75,14,14
8411,40.75,-7.5,14,14
8412,40.75,-7.25,14,14
8413,40.75,-7.0,14,14
8414,40.75,-6.75,14,14
8415,40.75,-6.5,14,14
8416,40.75,-6.25,14,14
8417,40.75,-6.0,14,14
8418,40.75,-5.75,14,14
8419,40.75,-5.5,14,14
8420,40.75,-5.25,14,14
8421,40.75,-5.0,14,14
8422,40.75,-4.75,14,14
8423,40.75,-4.5,14,14
8424,40.75,-4.25,14,14
8425,40.75,-4.0,14,14
8426,40.75,-3.75,14,14
8427,40.75,-3.5,9,14
8428,40.75,-3.25,9,14
8429,40.75,-3.0,14,14
8430,40.75,-2.75,14,14
8431,40.75,-2.5,14,14
8432,40.75,-2.25,14,14
8433,40.75,-2.0,14,14
8434,40.75,-1.75,14,14
8435,40.75,-1.5,14,14
8436,40.75,-1.25,14,14
8437,40.75,-1.0,14,14
8438,40.75,-0.75,14,14
8439,40.75,-0.5,14,14
8440,40.75,-0.25,14,9
8441,40.75,0.0,14,9
8442,40.75,0.25,14,9
8443,40.75,0.5,9,9
8444,40.75,0.75,9,9
8445,40.75,8.25,13,13
8446,40.75,8.5,13,13
8447,40.75,8.75,13,13
8448,40.75,9.0,3,13
8449,40.75,9.25,13,13
8450,40.75,9.5,13,13
8451,40.75,14.5,13,13
8452,40.75,14.75,1,13
8453,40.75,15.0,1,13
8454,40.75,15.25,13,13
8455,40.75,15.5,13,13
8456,40.75,15.75,5,13
8457,40.75,16.0,13,13
8458,40.75,16.25,13,13
8459,40.75,16.5,13,13
8460,40.75,16.75,13,13
8461,40.75,17.0,13,13
8462,40.75,17.25,13,13
8463,40.75,17.5,13,13
8464,40.75,19.5,8,5
8465,40.75,19.75,8,5
8466,40.75,20.0,8,5
8467,40.75,20.25,13,5
8468,40.75,20.5,5,5
8469,40.75,20.75,5,5
8470,40.75,21.0,5,5
8471,40.75,21.25,5,5
8472,40.75,21.5,5,5
8473,40.75,21.75,5,8
8474,40.75,22.0,8,8
8475,40.75,22.25,8,8
8476,40.75,22.5,8,8
8477,40.75,22.75,8,8
8478,40.75,23.0,8,8
8479,40.75,23.25,8,8
8480,40.75,23.5,8,8
8481,40.75,23.75,8,8
8482,40.75,24.0,8,8
8483,40.75,24.75,8,8
8484,40.5,-8.75,9,9
8485,40.5,-8.5,9,9
8486,40.5,-8.25,9,9
8487,40.5,-8.0,9,9
8488,40.5,-7.75,14,14
8489,40.5,-7.5,14,14
8490,40.5,-7.25,14,14
8491,40.5,-7.0,14,14
8492,40.5,-6.75,14,14
8493,40.5,-6.5,14,14
8494,40.5,-6.25,14,14
8495,40.5,-6.0,14,14
8496,40.5,-5.75,14,14
8497,40.5,-5.5,14,14
8498,40.5,-5.25,14,14
8499,40.5,-5.0,14,14
8500,40.5,-4.75,14,14
8501,40.5,-4.5,14,14
8502,40.5,-4.25,14,14
8503,40.5,-4.0,9,9
8504,40.5,-3.75,9,9
8505,40.5,-3.5,9,9
8506,40.5,-3.25,9,9
8507,40.5,-3.0,9,14
8508,40.5,-2.75,9,14
8509,40.5,-2.5,14,14
8510,40.5,-2.25,14,14
8511,40.5,-2.0,14,14
8512,40.5,-1.75,14,14
8513,40.5,-1.5,14,14
8514,40.5,-1.25,14,14
8515,40.5,-1.0,14,14
8516,40.5,-0.75,14,14
8517,40.5,-0.5,14,14
8518,40.5,-0.25,14,14
8519,40.5,0.0,14,9
8520,40.5,0.25,9,9
8521,40.5,0.5,9,9
8522,40.5,8.5,13,13
8523,40.5,8.75,13,13
8524,40.5,9.0,13,13
8525,40.5,9.25,1,13
8526,40.5,9.5,13,13
8527,40.5,9.75,13,13
8528,40.5,15.0,13,13
8529,40.5,15.25,1,13
8530,40.5,15.5,1,13
8531,40.5,15.75,7,13
8532,40.5,16.0,5,13
8533,40.5,16.25,13,13
8534,40.5,16.5,8,13
8535,40.5,16.75,13,13
8536,40.5,17.0,13,13
8537,40.5,17.25,13,13
8538,40.5,17.5,13,13
8539,40.5,17.75,13,13
8540,40.5,18.0,13,13
8541,40.5,19.5,8,5
8542,40.5,19.75,13,5
8543,40.5,20.0,13,5
8544,40.5,20.25,5,5
8545,40.5,20.5,5,5
8546,40.5,20.75,5,5
8547,40.5,21.0,5,5
8548,40.5,21.25,8,5
8549,40.5,21.5,5,5
8550,40.5,21.75,8,8
8551,40.5,22.0,5,8
8552,40.5,22.25,8,8
8553,40.5,22.5,8,8
8554,40.5,23.0,8,8
8555,40.5,23.25,5,8
8556,40.5,23.5,8,8
8557,40.5,23.75,8,8
8558,40.25,-8.75,9,9
8559,40.25,-8.5,9,9
8560,40.25,-8.25,9,9
8561,40.25,-8.0,9,9
8562,40.25,-7.75,14,9
8563,40.25,-7.5,6,14
8564,40.25,-7.25,14,14
8565,40.25,-7.0,14,14
8566,40.25,-6.75,14,9
8567,40.25,-6.5,14,9
8568,40.25,-6.25,9,14
8569,40.25,-6.0,9,14
8570,40.25,-5.75,14,14
8571,40.25,-5.5,14,14
8572,40.25,-5.25,7,14
8573,40.25,-5.0,14,14
8574,40.25,-4.75,14,14
8575,40.25,-4.5,14,9
8576,40.25,-4.25,9,9
8577,40.25,-4.0,9,9
8578,40.25,-3.75,9,9
8579,40.25,-3.5,9,9
8580,40.25,-3.25,9,9
8581,40.25,-3.0,9,9
8582,40.25,-2.75,9,14
8583,40.25,-2.5,14,14
8584,40.25,-2.25,14,14
8585,40.25,-2.0,14,14
8586,40.25,-1.75,14,14
8587,40.25,-1.5,14,14
8588,40.25,-1.25,14,14
8589,40.25,-1.0,14,14
8590,40.25,-0.75,14,14
8591,40.25,-0.5,14,14
8592,40.25,-0.25,14,14
8593,40.25,0.0,9,9
8594,40.25,0.25,9,9
8595,40.25,8.5,13,13
8596,40.25,8.75,13,13
8597,40.25,9.0,13,13
8598,40.25,9.25,1,13
8599,40.25,9.5,13,13
8600,40.25,15.0,13,13
8601,40.25,15.25,13,13
8602,40.25,15.5,13,13
8603,40.25,15.75,1,13
8604,40.25,16.0,13,13
8605,40.25,16.25,13,13
8606,40.25,16.5,13,13
8607,40.25,16.75,8,13
8608,40.25,18.0,13,13
8609,40.25,18.25,13,13
8610,40.25,19.5,5,13
8611,40.25,19.75,13,5
8612,40.25,20.0,13,5
8613,40.25,20.25,5,5
8614,40.25,20.5,5,5
8615,40.25,20.75,5,5
8616,40.25,21.0,5,5
8617,40.25,21.25,5,5
8618,40.25,21.5,8,5
8619,40.25,21.75,8,8
8620,40.25,22.0,8,8
8621,40.25,22.25,5,8
8622,40.25,22.5,8,8
8623,40.25,23.25,8,8
8624,40.25,23.75,8,8
8625,40.25,24.25,13,8
8626,40.0,-8.75,9,9
8627,40.0,-8.5,9,9
8628,40.0,-8.25,14,9
8629,40.0,-8.0,14,9
8630,40.0,-7.75,14,9
8631,40.0,-7.5,9,9
8632,40.0,-7.25,9,9
8633,40.0,-7.0,9,9
8634,40.0,-6.75,9,9
8635,40.0,-6.5,9,9
8636,40.0,-6.25,9,9
8637,40.0,-6.0,9,9
8638,40.0,-5.75,9,9
8639,40.0,-5.5,9,9
8640,40.0,-5.25,9,9
8641,40.0,-5.0,9,9
8642,40.0,-4.75,9,9
8643,40.0,-4.5,9,9
8644,40.0,-4.25,9,9
8645,40.0,-4.0,9,9
8646,40.0,-3.75,9,9
8647,40.0,-3.5,9,9
8648,40.0,-3.25,9,9
8649,40.0,-3.0,9,9
8650,40.0,-2.75,14,9
8651,40.0,-2.5,14,14
8652,40.0,-2.25,14,14
8653,40.0,-2.0,14,14
8654,40.0,-1.75,14,14
8655,40.0,-1.5,14,14
8656,40.0,-1.25,14,14
8657,40.0,-1.0,14,14
8658,40.0,-0.75,14,14
8659,40.0,-0.5,14,14
8660,40.0,-0.25,9,14
8661,40.0,0.0,9,9
8662,40.0,4.0,13,9
8663,40.0,4.25,13,9
8664,40.0,8.5,13,13
8665,40.0,8.75,13,13
8666,40.0,9.0,13,13
8667,40.0,9.25,14,13
8668,40.0,9.5,1,13
8669,40.0,15.75,1,13
8670,40.0,16.0,1,13
8671,40.0,16.25,5,13
8672,40.0,16.5,13,13
8673,40.0,18.25,13,13
8674,40.0,20.0,13,5
8675,40.0,20.25,13,5
8676,40.0,20.5,5,5
8677,40.0,20.75,7,5
8678,40.0,21.0,5,5
8679,40.0,21.25,5,5
8680,40.0,21.5,5,5
8681,40.0,21.75,8,8
8682,40.0,22.0,5,8
8683,40.0,22.25,8,8
8684,40.0,22.5,8,8
8685,40.0,23.5,13,8
8686,39.75,-9.0,9,9
8687,39.75,-8.75,3,9
8688,39.75,-8.5,9,9
8689,39.75,-8.25,9,9
8690,39.75,-8.0,9,9
8691,39.75,-7.75,9,9
8692,39.75,-7.5,9,9
8693,39.75,-7.25,9,9
8694,39.75,-7.0,9,9
8695,39.75,-6.75,9,9
8696,39.75,-6.5,9,9
8697,39.75,-6.25,9,9
8698,39.75,-6.0,9,9
8699,39.75,-5.75,9,9
8700,39.75,-5.5,9,9
8701,39.75,-5.25,9,9
8702,39.75,-5.0,9,9
8703,39.75,-4.75,9,9
8704,39.75,-4.5,9,9
8705,39.75,-4.25,9,9
8706,39.75,-4.0,9,9
8707,39.75,-3.75,9,9
8708,39.75,-3.5,9,9
8709,39.75,-3.25,9,9
8710,39.75,-3.0,9,9
8711,39.75,-2.75,9,9
8712,39.75,-2.5,14,9
8713,39.75,-2.25,14,14
8714,39.75,-2.0,14,14
8715,39.75,-1.75,14,14
8716,39.75,-1.5,14,14
8717,39.75,-1.25,14,14
8718,39.75,-1.0,9,14
8719,39.75,-0.75,9,14
8720,39.75,-0.5,14,14
8721,39.75,-0.25,9,14
8722,39.75,2.75,14,9
8723,39.75,3.0,9,9
8724,39.75,3.25,9,9
8725,39.75,8.75,13,13
8726,39.75,9.0,13,13
8727,39.75,9.25,13,13
8728,39.75,9.5,1,13
8729,39.75,16.0,5,13
8730,39.75,16.25,13,13
8731,39.75,16.5,13,13
8732,39.75,19.75,13,5
8733,39.75,20.0,8,5
8734,39.75,20.25,13,5
8735,39.75,20.5,13,5
8736,39.75,20.75,13,5
8737,39.75,21.0,13,5
8738,39.75,21.25,5,5
8739,39.75,21.5,8,5
8740,39.75,21.75,8,8
8741,39.75,22.0,8,8
8742,39.75,22.25,8,8
8743,39.75,22.5,8,8
8744,39.75,22.75,5,8
8745,39.5,-9.0,9,9
8746,39.5,-8.75,9,9
8747,39.5,-8.5,9,9
8748,39.5,-8.25,9,9
8749,39.5,-8.0,9,9
8750,39.5,-7.75,9,9
8751,39.5,-7.5,9,9
8752,39.5,-7.25,9,9
8753,39.5,-7.0,9,9
8754,39.5,-6.75,9,9
8755,39.5,-6.5,9,9
8756,39.5,-6.25,9,9
8757,39.5,-6.0,9,9
8758,39.5,-5.75,9,9
8759,39.5,-5.5,14,9
8760,39.5,-5.25,14,9
8761,39.5,-5.0,9,9
8762,39.5,-4.75,9,9
8763,39.5,-4.5,14,9
8764,39.5,-4.25,14,9
8765,39.5,-4.0,14,9
8766,39.5,-3.75,9,9
8767,39.5,-3.5,9,9
8768,39.5,-3.25,9,9
8769,39.5,-3.0,9,9
8770,39.5,-2.75,9,9
8771,39.5,-2.5,14,9
8772,39.5,-2.25,14,14
8773,39.5,-2.0,14,14
8774,39.5,-1.75,9,14
8775,39.5,-1.5,9,14
8776,39.5,-1.25,14,14
8777,39.5,-1.0,14,14
8778,39.5,-0.75,9,14
8779,39.5,-0.5,9,14
8780,39.5,2.5,9,9
8781,39.5,2.75,9,9
8782,39.5,3.0,9,9
8783,39.5,3.25,9,9
8784,39.5,8.5,13,13
8785,39.5,8.75,13,13
8786,39.5,9.0,13,13
8787,39.5,9.25,1,13
8788,39.5,9.5,13,13
8789,39.5,16.0,13,13
8790,39.5,16.25,13,13
8791,39.5,16.5,5,13
8792,39.5,16.75,13,13
8793,39.5,20.25,13,5
8794,39.5,20.5,5,5
8795,39.5,20.75,5,5
8796,39.5,21.0,5,5
8797,39.5,21.25,5,5
8798,39.5,21.5,5,5
8799,39.5,21.75,8,5
8800,39.5,22.0,8,8
8801,39.5,22.25,8,8
8802,39.5,22.5,8,8
8803,39.5,22.75,8,8
8804,39.5,23.0,5,8
8805,39.25,-9.25,9,9
8806,39.25,-9.0,9,9
8807,39.25,-8.75,9,9
8808,39.25,-8.5,9,9
8809,39.25,-8.25,9,9
8810,39.25,-8.0,9,9
8811,39.25,-7.75,9,9
8812,39.25,-7.5,9,9
8813,39.25,-7.25,9,9
8814,39.25,-7.0,9,9
8815,39.25,-6.75,9,9
8816,39.25,-6.5,9,9
8817,39.25,-6.25,9,9
8818,39.25,-6.0,9,9
8819,39.25,-5.75,9,9
8820,39.25,-5.5,9,9
8821,39.25,-5.25,9,9
8822,39.25,-5.0,9,9
8823,39.25,-4.75,9,9
8824,39.25,-4.5,9,9
8825,39.25,-4.25,9,9
8826,39.25,-4.0,9,9
8827,39.25,-3.75,9,9
8828,39.25,-3.5,9,9
8829,39.25,-3.25,9,9
8830,39.25,-3.0,9,9
8831,39.25,-2.75,9,9
8832,39.25,-2.5,9,9
8833,39.25,-2.25,9,14
8834,39.25,-2.0,9,14
8835,39.25,-1.75,9,14
8836,39.25,-1.5,9,14
8837,39.25,-1.25,14,14
8838,39.25,-1.0,9,14
8839,39.25,-0.75,9,9
8840,39.25,-0.5,9,9
8841,39.25,8.5,13,13
8842,39.25,8.75,13,13
8843,39.25,9.0,13,13
8844,39.25,9.25,13,13
8845,39.25,9.5,13,13
8846,39.25,16.25,1,13
8847,39.25,16.5,5,13
8848,39.25,16.75,5,13
8849,39.25,17.0,13,13
8850,39.25,20.5,13,5
8851,39.25,20.75,13,5
8852,39.25,21.0,13,5
8853,39.25,21.25,5,5
8854,39.25,21.5,5,5
8855,39.25,21.75,5,5
8856,39.25,22.0,8,8
8857,39.25,22.25,8,8
8858,39.25,22.5,8,8
8859,39.25,22.75,8,8
8860,39.25,23.25,8,8
8861,39.0,-9.25,9,9
8862,39.0,-9.0,9,9
8863,39.0,-8.75,9,9
8864,39.0,-8.5,9,9
8865,39.0,-8.25,9,9
8866,39.0,-8.0,9,9
8867,39.0,-7.75,9,9
8868,39.0,-7.5,9,9
8869,39.0,-7.25,9,9
8870,39.0,-7.0,9,9
8871,39.0,-6.75,9,9
8872,39.0,-6.5,9,9
8873,39.0,-6.25,9,9
8874,39.0,-6.0,9,9
8875,39.0,-5.75,9,9
8876,39.0,-5.5,9,9
8877,39.0,-5.25,9,9
8878,39.0,-5.0,9,9
8879,39.0,-4.75,9,9
8880,39.0,-4.5,9,9
8881,39.0,-4.25,9,9
8882,39.0,-4.0,9,9
8883,39.0,-3.75,9,9
8884,39.0,-3.5,9,9
8885,39.0,-3.25,9,9
8886,39.0,-3.0,9,9
8887,39.0,-2.75,14,9
8888,39.0,-2.5,14,9
8889,39.0,-2.25,9,14
8890,39.0,-2.0,9,14
8891,39.0,-1.75,9,14
8892,39.0,-1.5,14,14
8893,39.0,-1.25,14,9
8894,39.0,-1.0,14,9
8895,39.0,-0.75,9,9
8896,39.0,-0.5,9,9
8897,39.0,-0.25,9,9
8898,39.0,1.5,9,9
8899,39.0,8.75,13,13
8900,39.0,16.25,13,13
8901,39.0,16.5,1,13
8902,39.0,16.75,13,13
8903,39.0,17.0,13,13
8904,39.0,21.25,13,5
8905,39.0,21.5,13,5
8906,39.0,21.75,5,5
8907,39.0,22.0,5,8
8908,39.0,22.25,8,8
8909,39.0,22.5,5,8
8910,39.0,22.75,5,8
8911,39.0,23.0,8,8
8912,39.0,23.25,8,8
8913,38.75,-9.25,9,9
8914,38.75,-9.0,9,9
8915,38.75,-8.75,9,9
8916,38.75,-8.5,9,9
8917,38.75,-8.25,9,9
